"volume_id","book_id","chapter_id","verse_id","volume_title","book_title","volume_long_title","book_long_title","volume_subtitle","book_subtitle","volume_short_title","book_short_title","volume_lds_url","book_lds_url","chapter_number","verse_number","scripture_text","verse_title","verse_short_title"
"3","67","1205","31508","Book of Mormon","1 Nephi","The Book of Mormon","The First Book of Nephi","Another Testament of Jesus Christ","His Reign and Ministry","BoM","1 Ne.","bofm","1-ne","16","10","And it came to pass that as my father arose in the morning, and went forth to the tent door, to his great astonishment he beheld upon the ground a round ball of curious workmanship; and it was of fine brass. And within the ball were two spindles; and the one pointed the way whither we should go into the wilderness.","1 Nephi 16:10","1 Ne. 16:10"
"3","67","1205","31526","Book of Mormon","1 Nephi","The Book of Mormon","The First Book of Nephi","Another Testament of Jesus Christ","His Reign and Ministry","BoM","1 Ne.","bofm","1-ne","16","28","And it came to pass that I, Nephi, beheld the pointers which were in the ball, that they did work according to the faith and diligence and heed which we did give unto them.","1 Nephi 16:28","1 Ne. 16:28"
"3","67","1205","31536","Book of Mormon","1 Nephi","The Book of Mormon","The First Book of Nephi","Another Testament of Jesus Christ","His Reign and Ministry","BoM","1 Ne.","bofm","1-ne","16","38","Now, he says that the Lord has talked with him, and also that angels have ministered unto him. But behold, we know that he lies unto us; and he tells us these things, and he worketh many things by his cunning arts, that he may deceive our eyes, thinking, perhaps, that he may lead us away into some strange wilderness; and after he has led us away, he has thought to make himself a king and a ruler over us, that he may do with us according to his will and pleasure. And after this manner did my brother Laman stir up their hearts to anger.","1 Nephi 16:38","1 Ne. 16:38"
"3","67","1206","31556","Book of Mormon","1 Nephi","The Book of Mormon","The First Book of Nephi","Another Testament of Jesus Christ","His Reign and Ministry","BoM","1 Ne.","bofm","1-ne","17","19","And now it came to pass that I, Nephi, was exceedingly sorrowful because of the hardness of their hearts; and now when they saw that I began to be sorrowful they were glad in their hearts, insomuch that they did rejoice over me, saying: We knew that ye could not construct a ship, for we knew that ye were lacking in judgment; wherefore, thou canst not accomplish so great a work.","1 Nephi 17:19","1 Ne. 17:19"
"3","67","1206","31563","Book of Mormon","1 Nephi","The Book of Mormon","The First Book of Nephi","Another Testament of Jesus Christ","His Reign and Ministry","BoM","1 Ne.","bofm","1-ne","17","26","Now ye know that Moses was commanded of the Lord to do that great work; and ye know that by his word the waters of the Red Sea were divided hither and thither, and they passed through on dry ground.","1 Nephi 17:26","1 Ne. 17:26"
"3","67","1207","31593","Book of Mormon","1 Nephi","The Book of Mormon","The First Book of Nephi","Another Testament of Jesus Christ","His Reign and Ministry","BoM","1 Ne.","bofm","1-ne","18","1","And it came to pass that they did worship the Lord, and did go forth with me; and we did work timbers of curious workmanship. And the Lord did show me from time to time after what manner I should work the timbers of the ship.","1 Nephi 18:1","1 Ne. 18:1"
"3","67","1207","31594","Book of Mormon","1 Nephi","The Book of Mormon","The First Book of Nephi","Another Testament of Jesus Christ","His Reign and Ministry","BoM","1 Ne.","bofm","1-ne","18","2","Now I, Nephi, did not work the timbers after the manner which was learned by men, neither did I build the ship after the manner of men; but I did build it after the manner which the Lord had shown unto me; wherefore, it was not after the manner of men.","1 Nephi 18:2","1 Ne. 18:2"
"3","67","1207","31596","Book of Mormon","1 Nephi","The Book of Mormon","The First Book of Nephi","Another Testament of Jesus Christ","His Reign and Ministry","BoM","1 Ne.","bofm","1-ne","18","4","And it came to pass that after I had finished the ship, according to the word of the Lord, my brethren beheld that it was good, and that the workmanship thereof was exceedingly fine; wherefore, they did humble themselves again before the Lord.","1 Nephi 18:4","1 Ne. 18:4"
"3","67","1207","31604","Book of Mormon","1 Nephi","The Book of Mormon","The First Book of Nephi","Another Testament of Jesus Christ","His Reign and Ministry","BoM","1 Ne.","bofm","1-ne","18","12","And it came to pass that after they had bound me insomuch that I could not move, the compass, which had been prepared of the Lord, did cease to work.","1 Nephi 18:12","1 Ne. 18:12"
"3","67","1207","31613","Book of Mormon","1 Nephi","The Book of Mormon","The First Book of Nephi","Another Testament of Jesus Christ","His Reign and Ministry","BoM","1 Ne.","bofm","1-ne","18","21","And it came to pass after they had loosed me, behold, I took the compass, and it did work whither I desired it. And it came to pass that I prayed unto the Lord; and after I had prayed the winds did cease, and the storm did cease, and there was a great calm.","1 Nephi 18:21","1 Ne. 18:21"
"3","67","1208","31637","Book of Mormon","1 Nephi","The Book of Mormon","The First Book of Nephi","Another Testament of Jesus Christ","His Reign and Ministry","BoM","1 Ne.","bofm","1-ne","19","20","For behold, I have workings in the spirit, which doth weary me even that all my joints are weak, for those who are at Jerusalem; for had not the Lord been merciful, to show unto me concerning them, even as he had prophets of old, I should have perished also.","1 Nephi 19:20","1 Ne. 19:20"
"3","67","1210","31667","Book of Mormon","1 Nephi","The Book of Mormon","The First Book of Nephi","Another Testament of Jesus Christ","His Reign and Ministry","BoM","1 Ne.","bofm","1-ne","21","4","Then I said, I have labored in vain, I have spent my strength for naught and in vain; surely my judgment is with the Lord, and my work with my God.","1 Nephi 21:4","1 Ne. 21:4"
"3","67","1211","31697","Book of Mormon","1 Nephi","The Book of Mormon","The First Book of Nephi","Another Testament of Jesus Christ","His Reign and Ministry","BoM","1 Ne.","bofm","1-ne","22","8","And after our seed is scattered the Lord God will proceed to do a marvelous work among the Gentiles, which shall be of great worth unto our seed; wherefore, it is likened unto their being nourished by the Gentiles and being carried in their arms and upon their shoulders.","1 Nephi 22:8","1 Ne. 22:8"
"3","68","1212","31726","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","1","6","Wherefore, I, Lehi, prophesy according to the workings of the Spirit which is in me, that there shall none come into this land save they shall be brought by the hand of the Lord.","2 Nephi 1:6","2 Ne. 1:6"
"3","68","1212","31730","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","1","10","But behold, when the time cometh that they shall dwindle in unbelief, after they have received so great blessings from the hand of the Lord--having a knowledge of the creation of the earth, and all men, knowing the great and marvelous works of the Lord from the creation of the world; having power given them to do all things by faith; having all the commandments from the beginning, and having been brought by his infinite goodness into this precious land of promise--behold, I say, if the day shall come that they will reject the Holy One of Israel, the true Messiah, their Redeemer and their God, behold, the judgments of him that is just shall rest upon them.","2 Nephi 1:10","2 Ne. 1:10"
"3","68","1214","31789","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","3","7","Yea, Joseph truly said: Thus saith the Lord unto me: A choice seer will I raise up out of the fruit of thy loins; and he shall be esteemed highly among the fruit of thy loins. And unto him will I give commandment that he shall do a work for the fruit of thy loins, his brethren, which shall be of great worth unto them, even to the bringing of them to the knowledge of the covenants which I have made with thy fathers.","2 Nephi 3:7","2 Ne. 3:7"
"3","68","1214","31790","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","3","8","And I will give unto him a commandment that he shall do none other work, save the work which I shall command him. And I will make him great in mine eyes; for he shall do my work.","2 Nephi 3:8","2 Ne. 3:8"
"3","68","1214","31795","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","3","13","And out of weakness he shall be made strong, in that day when my work shall commence among all my people, unto the restoring thee, O house of Israel, saith the Lord.","2 Nephi 3:13","2 Ne. 3:13"
"3","68","1214","31806","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","3","24","And there shall rise up one mighty among them, who shall do much good, both in word and in deed, being an instrument in the hands of God, with exceeding faith, to work mighty wonders, and do that thing which is great in the sight of God, unto the bringing to pass much restoration unto the house of Israel, and unto the seed of thy brethren.","2 Nephi 3:24","2 Ne. 3:24"
"3","68","1215","31824","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","4","17","Nevertheless, notwithstanding the great goodness of the Lord, in showing me his great and marvelous works, my heart exclaimeth: O wretched man that I am! Yea, my heart sorroweth because of my flesh; my soul grieveth because of mine iniquities.","2 Nephi 4:17","2 Ne. 4:17"
"3","68","1216","31857","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","5","15","And I did teach my people to build buildings, and to work in all manner of wood, and of iron, and of copper, and of brass, and of steel, and of gold, and of silver, and of precious ores, which were in great abundance.","2 Nephi 5:15","2 Ne. 5:15"
"3","68","1216","31858","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","5","16","And I, Nephi, did build a temple; and I did construct it after the manner of the temple of Solomon save it were not built of so many precious things; for they were not to be found upon the land, wherefore, it could not be built like unto Solomon's temple. But the manner of the construction was like unto the temple of Solomon; and the workmanship thereof was exceedingly fine.","2 Nephi 5:16","2 Ne. 5:16"
"3","68","1220","31939","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","9","9","And our spirits must have become like unto him, and we become devils, angels to a devil, to be shut out from the presence of our God, and to remain with the father of lies, in misery, like unto himself; yea, to that being who beguiled our first parents, who transformeth himself nigh unto an angel of light, and stirreth up the children of men unto secret combinations of murder and all manner of secret works of darkness.","2 Nephi 9:9","2 Ne. 9:9"
"3","68","1220","31974","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","9","44","O, my beloved brethren, remember my words. Behold, I take off my garments, and I shake them before you; I pray the God of my salvation that he view me with his all-searching eye; wherefore, ye shall know at the last day, when all men shall be judged of their works, that the God of Israel did witness that I shook your iniquities from my soul, and that I stand with brightness before him, and am rid of your blood.","2 Nephi 9:44","2 Ne. 9:44"
"3","68","1221","31999","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","10","15","Wherefore, for this cause, that my covenants may be fulfilled which I have made unto the children of men, that I will do unto them while they are in the flesh, I must needs destroy the secret works of darkness, and of murders, and of abominations.","2 Nephi 10:15","2 Ne. 10:15"
"3","68","1223","32025","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","12","8","Their land is also full of idols; they worship the work of their own hands, that which their own fingers have made.","2 Nephi 12:8","2 Ne. 12:8"
"3","68","1226","32083","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","15","12","And the harp, and the viol, the tabret, and pipe, and wine are in their feasts; but they regard not the work of the Lord, neither consider the operation of his hands.","2 Nephi 15:12","2 Ne. 15:12"
"3","68","1226","32090","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","15","19","That say: Let him make speed, hasten his work, that we may see it; and let the counsel of the Holy One of Israel draw nigh and come, that we may know it.","2 Nephi 15:19","2 Ne. 15:19"
"3","68","1231","32194","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","20","12","Wherefore it shall come to pass that when the Lord hath performed his whole work upon Mount Zion and upon Jerusalem, I will punish the fruit of the stout heart of the king of Assyria, and the glory of his high looks.","2 Nephi 20:12","2 Ne. 20:12"
"3","68","1236","32294","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","25","2","For I, Nephi, have not taught them many things concerning the manner of the Jews; for their works were works of darkness, and their doings were doings of abominations.","2 Nephi 25:2","2 Ne. 25:2"
"3","68","1236","32309","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","25","17","And the Lord will set his hand again the second time to restore his people from their lost and fallen state. Wherefore, he will proceed to do a marvelous work and a wonder among the children of men.","2 Nephi 25:17","2 Ne. 25:17"
"3","68","1237","32332","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","26","10","And when these things have passed away a speedy destruction cometh unto my people; for, notwithstanding the pains of my soul, I have seen it; wherefore, I know that it shall come to pass; and they sell themselves for naught; for, for the reward of their pride and their foolishness they shall reap destruction; for because they yield unto the devil and choose works of darkness rather than light, therefore they must go down to hell.","2 Nephi 26:10","2 Ne. 26:10"
"3","68","1237","32335","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","26","13","And that he manifesteth himself unto all those who believe in him, by the power of the Holy Ghost; yea, unto every nation, kindred, tongue, and people, working mighty miracles, signs, and wonders, among the children of men according to their faith.","2 Nephi 26:13","2 Ne. 26:13"
"3","68","1237","32344","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","26","22","And there are also secret combinations, even as in times of old, according to the combinations of the devil, for he is the founder of all these things; yea, the founder of murder, and works of darkness; yea, and he leadeth them by the neck with a flaxen cord, until he bindeth them with his strong cords forever.","2 Nephi 26:22","2 Ne. 26:22"
"3","68","1237","32345","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","26","23","For behold, my beloved brethren, I say unto you that the Lord God worketh not in darkness.","2 Nephi 26:23","2 Ne. 26:23"
"3","68","1238","32375","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","27","20","Then shall the Lord God say unto him: The learned shall not read them, for they have rejected them, and I am able to do mine own work; wherefore thou shalt read the words which I shall give unto thee.","2 Nephi 27:20","2 Ne. 27:20"
"3","68","1238","32376","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","27","21","Touch not the things which are sealed, for I will bring them forth in mine own due time; for I will show unto the children of men that I am able to do mine own work.","2 Nephi 27:21","2 Ne. 27:21"
"3","68","1238","32378","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","27","23","For behold, I am God; and I am a God of miracles; and I will show unto the world that I am the same yesterday, today, and forever; and I work not among the children of men save it be according to their faith.","2 Nephi 27:23","2 Ne. 27:23"
"3","68","1238","32381","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","27","26","Therefore, I will proceed to do a marvelous work among this people, yea, a marvelous work and a wonder, for the wisdom of their wise and learned shall perish, and the understanding of their prudent shall be hid.","2 Nephi 27:26","2 Ne. 27:26"
"3","68","1238","32382","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","27","27","And wo unto them that seek deep to hide their counsel from the Lord! And their works are in the dark; and they say: Who seeth us, and who knoweth us? And they also say: Surely, your turning of things upside down shall be esteemed as the potter's clay. But behold, I will show unto them, saith the Lord of Hosts, that I know all their works. For shall the work say of him that made it, he made me not? Or shall the thing framed say of him that framed it, he had no understanding?","2 Nephi 27:27","2 Ne. 27:27"
"3","68","1238","32389","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","27","34","But when he seeth his children, the work of my hands, in the midst of him, they shall sanctify my name, and sanctify the Holy One of Jacob, and shall fear the God of Israel.","2 Nephi 27:34","2 Ne. 27:34"
"3","68","1239","32395","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","28","5","And they deny the power of God, the Holy One of Israel; and they say unto the people: Hearken unto us, and hear ye our precept; for behold there is no God today, for the Lord and the Redeemer hath done his work, and he hath given his power unto men;","2 Nephi 28:5","2 Ne. 28:5"
"3","68","1239","32396","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","28","6","Behold, hearken ye unto my precept; if they shall say there is a miracle wrought by the hand of the Lord, believe it not; for this day he is not a God of miracles; he hath done his work.","2 Nephi 28:6","2 Ne. 28:6"
"3","68","1239","32399","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","28","9","Yea, and there shall be many which shall teach after this manner, false and vain and foolish doctrines, and shall be puffed up in their hearts, and shall seek deep to hide their counsels from the Lord; and their works shall be in the dark.","2 Nephi 28:9","2 Ne. 28:9"
"3","68","1239","32413","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","28","23","Yea, they are grasped with death, and hell; and death, and hell, and the devil, and all that have been seized therewith must stand before the throne of God, and be judged according to their works, from whence they must go into the place prepared for them, even a lake of fire and brimstone, which is endless torment.","2 Nephi 28:23","2 Ne. 28:23"
"3","68","1240","32423","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","29","1","But behold, there shall be many--at that day when I shall proceed to do a marvelous work among them, that I may remember my covenants which I have made unto the children of men, that I may set my hand again the second time to recover my people, which are of the house of Israel;","2 Nephi 29:1","2 Ne. 29:1"
"3","68","1240","32431","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","29","9","And I do this that I may prove unto many that I am the same yesterday, today, and forever; and that I speak forth my words according to mine own pleasure. And because that I have spoken one word ye need not suppose that I cannot speak another; for my work is not yet finished; neither shall it be until the end of man, neither from that time henceforth and forever.","2 Nephi 29:9","2 Ne. 29:9"
"3","68","1240","32433","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","29","11","For I command all men, both in the east and in the west, and in the north, and in the south, and in the islands of the sea, that they shall write the words which I speak unto them; for out of the books which shall be written I will judge the world, every man according to their works, according to that which is written.","2 Nephi 29:11","2 Ne. 29:11"
"3","68","1241","32444","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","30","8","And it shall come to pass that the Lord God shall commence his work among all nations, kindreds, tongues, and people, to bring about the restoration of his people upon the earth.","2 Nephi 30:8","2 Ne. 30:8"
"3","68","1241","32453","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","30","17","There is nothing which is secret save it shall be revealed; there is no work of darkness save it shall be made manifest in the light; and there is nothing which is sealed upon the earth save it shall be loosed.","2 Nephi 30:17","2 Ne. 30:17"
"3","68","1242","32457","Book of Mormon","2 Nephi","The Book of Mormon","The Second Book of Nephi","Another Testament of Jesus Christ","","BoM","2 Ne.","bofm","2-ne","31","3","For my soul delighteth in plainness; for after this manner doth the Lord God work among the children of men. For the Lord God giveth light unto the understanding; for he speaketh unto men according to their language, unto their understanding.","2 Nephi 31:3","2 Ne. 31:3"
"3","69","1248","32575","Book of Mormon","Jacob","The Book of Mormon","The Book of Jacob","Another Testament of Jesus Christ","The Brother of Nephi","BoM","Jacob","bofm","jacob","4","8","Behold, great and marvelous are the works of the Lord. How unsearchable are the depths of the mysteries of him; and it is impossible that man should find out all his ways. And no man knoweth of his ways save it be revealed unto him; wherefore, brethren, despise not the revelations of God.","Jacob 4:8","Jacob 4:8"
"3","69","1248","32576","Book of Mormon","Jacob","The Book of Mormon","The Book of Jacob","Another Testament of Jesus Christ","The Brother of Nephi","BoM","Jacob","bofm","jacob","4","9","For behold, by the power of his word man came upon the face of the earth, which earth was created by the power of his word. Wherefore, if God being able to speak and the world was, and to speak and man was created, O then, why not able to command the earth, or the workmanship of his hands upon the face of it, according to his will and pleasure?","Jacob 4:9","Jacob 4:9"
"3","69","1248","32577","Book of Mormon","Jacob","The Book of Mormon","The Book of Jacob","Another Testament of Jesus Christ","The Brother of Nephi","BoM","Jacob","bofm","jacob","4","10","Wherefore, brethren, seek not to counsel the Lord, but to take counsel from his hand. For behold, ye yourselves know that he counseleth in wisdom, and in justice, and in great mercy, over all his works.","Jacob 4:10","Jacob 4:10"
"3","69","1248","32582","Book of Mormon","Jacob","The Book of Mormon","The Book of Jacob","Another Testament of Jesus Christ","The Brother of Nephi","BoM","Jacob","bofm","jacob","4","15","And now I, Jacob, am led on by the Spirit unto prophesying; for I perceive by the workings of the Spirit which is in me, that by the stumbling of the Jews they will reject the stone upon which they might build and have safe foundation.","Jacob 4:15","Jacob 4:15"
"3","71","1253","32737","Book of Mormon","Jarom","The Book of Mormon","The Book of Jarom","Another Testament of Jesus Christ","","BoM","Jarom","bofm","jarom","1","8","And we multiplied exceedingly, and spread upon the face of the land, and became exceedingly rich in gold, and in silver, and in precious things, and in fine workmanship of wood, in buildings, and in machinery, and also in iron and copper, and brass and steel, making all manner of tools of every kind to till the ground, and weapons of war--yea, the sharp pointed arrow, and the quiver, and the dart, and the javelin, and all preparations for war.","Jarom 1:8","Jarom 1:8"
"3","73","1255","32781","Book of Mormon","Words of Mormon","The Book of Mormon","Words of Mormon","Another Testament of Jesus Christ","","BoM","W of M","bofm","w-of-m","1","7","And I do this for a wise purpose; for thus it whispereth me, according to the workings of the Spirit of the Lord which is in me. And now, I do not know all things; but the Lord knoweth all things which are to come; wherefore, he worketh in me to do according to his will.","Words of Mormon 1:7","W of M 1:7"
"3","74","1258","32856","Book of Mormon","Mosiah","The Book of Mormon","The Book of Mosiah","Another Testament of Jesus Christ","","BoM","Mosiah","bofm","mosiah","3","5","For behold, the time cometh, and is not far distant, that with power, the Lord Omnipotent who reigneth, who was, and is from all eternity to all eternity, shall come down from heaven among the children of men, and shall dwell in a tabernacle of clay, and shall go forth amongst men, working mighty miracles, such as healing the sick, raising the dead, causing the lame to walk, the blind to receive their sight, and the deaf to hear, and curing all manner of diseases.","Mosiah 3:5","Mosiah 3:5"
"3","74","1258","32875","Book of Mormon","Mosiah","The Book of Mormon","The Book of Mosiah","Another Testament of Jesus Christ","","BoM","Mosiah","bofm","mosiah","3","24","And thus saith the Lord: They shall stand as a bright testimony against this people, at the judgment day; whereof they shall be judged, every man according to his works, whether they be good, or whether they be evil.","Mosiah 3:24","Mosiah 3:24"
"3","74","1260","32923","Book of Mormon","Mosiah","The Book of Mormon","The Book of Mosiah","Another Testament of Jesus Christ","","BoM","Mosiah","bofm","mosiah","5","15","Therefore, I would that ye should be steadfast and immovable, always abounding in good works, that Christ, the Lord God Omnipotent, may seal you his, that you may be brought to heaven, that ye may have everlasting salvation and eternal life, through the wisdom, and power, and justice, and mercy of him who created all things, in heaven and in earth, who is God above all. Amen.","Mosiah 5:15","Mosiah 5:15"
"3","74","1263","32981","Book of Mormon","Mosiah","The Book of Mormon","The Book of Mosiah","Another Testament of Jesus Christ","","BoM","Mosiah","bofm","mosiah","8","18","Thus God has provided a means that man, through faith, might work mighty miracles; therefore he becometh a great benefit to his fellow beings.","Mosiah 8:18","Mosiah 8:18"
"3","74","1263","32983","Book of Mormon","Mosiah","The Book of Mormon","The Book of Mosiah","Another Testament of Jesus Christ","","BoM","Mosiah","bofm","mosiah","8","20","O how marvelous are the works of the Lord, and how long doth he suffer with his people; yea, and how blind and impenetrable are the understandings of the children of men; for they will not seek wisdom, neither do they desire that she should rule over them!","Mosiah 8:20","Mosiah 8:20"
"3","74","1265","33008","Book of Mormon","Mosiah","The Book of Mormon","The Book of Mosiah","Another Testament of Jesus Christ","","BoM","Mosiah","bofm","mosiah","10","5","And I did cause that the women should spin, and toil, and work, and work all manner of fine linen, yea, and cloth of every kind, that we might clothe our nakedness; and thus we did prosper in the land--thus we did have continual peace in the land for the space of twenty and two years.","Mosiah 10:5","Mosiah 10:5"
"3","74","1266","33033","Book of Mormon","Mosiah","The Book of Mormon","The Book of Mosiah","Another Testament of Jesus Christ","","BoM","Mosiah","bofm","mosiah","11","8","And it came to pass that king Noah built many elegant and spacious buildings; and he ornamented them with fine work of wood, and of all manner of precious things, of gold, and of silver, and of iron, and of brass, and of ziff, and of copper;","Mosiah 11:8","Mosiah 11:8"
"3","74","1266","33035","Book of Mormon","Mosiah","The Book of Mormon","The Book of Mosiah","Another Testament of Jesus Christ","","BoM","Mosiah","bofm","mosiah","11","10","And he also caused that his workmen should work all manner of fine work within the walls of the temple, of fine wood, and of copper, and of brass.","Mosiah 11:10","Mosiah 11:10"
"3","74","1266","33036","Book of Mormon","Mosiah","The Book of Mormon","The Book of Mosiah","Another Testament of Jesus Christ","","BoM","Mosiah","bofm","mosiah","11","11","And the seats which were set apart for the high priests, which were above all the other seats, he did ornament with pure gold; and he caused a breastwork to be built before them, that they might rest their bodies and their arms upon while they should speak lying and vain words to his people.","Mosiah 11:11","Mosiah 11:11"
"3","74","1268","33108","Book of Mormon","Mosiah","The Book of Mormon","The Book of Mosiah","Another Testament of Jesus Christ","","BoM","Mosiah","bofm","mosiah","13","17","Six days shalt thou labor, and do all thy work;","Mosiah 13:17","Mosiah 13:17"
"3","74","1268","33109","Book of Mormon","Mosiah","The Book of Mormon","The Book of Mosiah","Another Testament of Jesus Christ","","BoM","Mosiah","bofm","mosiah","13","18","But the seventh day, the sabbath of the Lord thy God, thou shalt not do any work, thou, nor thy son, nor thy daughter, thy man-servant, nor thy maid-servant, nor thy cattle, nor thy stranger that is within thy gates;","Mosiah 13:18","Mosiah 13:18"
"3","74","1270","33144","Book of Mormon","Mosiah","The Book of Mormon","The Book of Mosiah","Another Testament of Jesus Christ","","BoM","Mosiah","bofm","mosiah","15","6","And after all this, after working many mighty miracles among the children of men, he shall be led, yea, even as Isaiah said, as a sheep before the shearer is dumb, so he opened not his mouth.","Mosiah 15:6","Mosiah 15:6"
"3","74","1271","33179","Book of Mormon","Mosiah","The Book of Mormon","The Book of Mosiah","Another Testament of Jesus Christ","","BoM","Mosiah","bofm","mosiah","16","10","Even this mortal shall put on immortality, and this corruption shall put on incorruption, and shall be brought to stand before the bar of God, to be judged of him according to their works whether they be good or whether they be evil--","Mosiah 16:10","Mosiah 16:10"
"3","74","1273","33216","Book of Mormon","Mosiah","The Book of Mormon","The Book of Mosiah","Another Testament of Jesus Christ","","BoM","Mosiah","bofm","mosiah","18","12","And now it came to pass that Alma took Helam, he being one of the first, and went and stood forth in the water, and cried, saying: O Lord, pour out thy Spirit upon thy servant, that he may do this work with holiness of heart.","Mosiah 18:12","Mosiah 18:12"
"3","74","1283","33514","Book of Mormon","Mosiah","The Book of Mormon","The Book of Mosiah","Another Testament of Jesus Christ","","BoM","Mosiah","bofm","mosiah","28","4","And thus did the Spirit of the Lord work upon them, for they were the very vilest of sinners. And the Lord saw fit in his infinite mercy to spare them; nevertheless they suffered much anguish of soul because of their iniquities, suffering much and fearing that they should be cast off forever.","Mosiah 28:4","Mosiah 28:4"
